Danne han boazu válljestalláge geasset álbmámus šattuid ja šaddoosiid , mat 	addet 	eanemus eallámuša . ¶
Lagat dieđuid virggiid birra 	addet 	ossodathoavda Tommy Somby , vuolitdirektevra Berit Karen Paulsen dahje vuolitdirektevra Johan Anders Klemetsen , tel. ( 47 ) 78 47 40 00 . ¶
Eanet dieđuid virggi birra 	addet 	ossodatdirektevra Tommy Somby , vuolitdirektevra Berit Karen Paulsen dahje vuolitdirektevra Johan Anders Klemetsen , tlf. ( 47 ) 78 47 40 00 . ¶
Eanet dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. ( 47 ) 78 47 40 00 . ¶
Lagat dieđuid virggiid birra 	addet 	ossodatdirektevrrat Julie Eira ja Audhild Schanche , tlf. 78 47 40 00 . ¶
Min bargun lea geahččat bearrái ahte riggodagat dáppe min guovlluin 	addet 	barggu ja birgejumi olbmuide . ¶
Lagat dieđuid virggi birra 	addet 	Audhild Schanche , Hege Fjellheim Sarre dahje Synnøve Solbakk , tel. 78 47 40 00 . ¶
Lagat dieđuid virggiid birra 	addet 	ossodatdirektevrrat Julie Eira ja Audhild Schanche , tlf. 78 47 40 00 . ¶
Lagat dieđuid virggi birra 	addet 	Audhild Schanche , Hege Fjellheim Sarre dahje Synnøve Solbakk , tlf. 78474000 . ¶
Lagat dieđuid virggiid birra 	addet 	Audhild Schanche , Hege Fjellheim Sarre dahje Synnøve Solbakk , tlf. 78 47 40 00 . ¶
Lagat dieđuid virggit birra 	addet 	Audhild Schanche , Hege Fjellheim Sarre dahje Synnøve Solbakk , tlf. 78 47 40 00 . ¶
Bargosajit sihkkarastet ássama ja 	addet 	smávva servodagaide vejolašvuođa ceavzit . ¶
Sámi giellaguovddážat 	addet 	vejolašvuođa oahppat ja ovddidit sámegiela sihke njálmmálaččat ja čálalaččat , ja danne lea sin bargu issoras mávssolaš giela oppalaš suodjaleapmái ja bisuheapmái . ¶
Lagat dieduid virggiid birra 	addet 	ossodathoavda Tommy Somby , vuolitdirektevra Berit Karen Paulsen dahje vuolitdirektevra Johan Anders Klemetsen , tel. ( 47 ) 78 47 40 00 . ¶
Eanet dieduid virggi birra 	addet 	ossodatdirektevra Tommy Somby , vuolitdirektevra Berit Karen Paulsen dahje vuolitdirektevra Johan Anders Klemetsen , tlf. ( 47 ) 78 47 40 00 . ¶
Árktisas leat ollu ealáhusovddidaneavttut mat 	addet 	nana ceavzilis sosiála ja kultuvrralaš servodaga min guovlluin . ¶
Sámediggi lea duhtavaš daiguin mearrádusaiguin mat váldojuvvojedje mielde gustovaš minerálalágas finnmárkkulága mearrideami oktavuođas 2005:s danne go dat 	addet 	Sámediggái vejolašvuođa oažžut dárbbašlaš dieđuid ja konsultašuvdnavejolašvuođaid . ¶
Departemeanta galgá árvvoštallat juolledemiid sihkkarastit ahte 	addet 	buriid bohtosiid . ¶
Lagat dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen , dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Lagat dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen , dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Lagat dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen , dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Lagat dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen , dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Lagat dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen , dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Lagat dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen , dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Lagat dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen , dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Lagat dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen , dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Fjellheim lea earret eará gávdnan ođđa gáldoávdnasiid mat 	addet 	dieđuid deaŧalaš proseassaid birra gaskal 1880 ja 1930 . ¶
Lagat dieđuid virggi birra 	addet 	Dievasčoahkkinbargoveaga jođiheaddji Randi Romsdal Balto , tel 78 47 41 53 // mobiila 41 54 07 05 . ¶
Lagat dieđuid virggiid birra 	addet 	ossodathoavda Tommy Somby , vuolitdirektevra Berit Karen Paulsen dahje vuolitdirektevra Johan Anders Klemetsen , tel. ( 47 ) 78 47 40 00 . ¶
Dalle bohtet guokte válgadoaimmahasa olggos , 	addet 	dárbbašlaš veahki ja váldet vuostái jienastaga . ¶
Golbma čuovvovaš jagi 	addet 	MDD jahkásaččat 500 000 ru , ja BSD 200 000 ru ja Sámediggi 300 000 ru. . ¶
Lagat dieđuid virggi birra 	addet 	ossodatdirektevra Audhild Schanche dahje vuolitdirektevra Hege Fjellheim Sarre , tel. 78 47 40 00 . ¶
Govvenbáikki oažžuma eaktun lea ahte govvideaddjit main lea govvenbáiki 	addet 	govaid nuvttá eará mediaide mat eai leat ožžon govvenbáikkiid . ¶
Govvenbáikki oažžuma eaktun lea ahte govvideaddjit main lea govvenbáiki 	addet 	govaid nuvttá eará mediaide mat eai leat ožžon govvenbáikkiid . ¶
Lagat dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen , dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Lagat dieđuid virggi birra 	addet 	Audhild Schanche , Hege Fjellheim Sarre dahje Hans Arild Holmestrand , tel. 78 47 40 00 . ¶
Eanet dieđuid virggi birra 	addet 	ossodatdirektevra Audhild Schanche , vuolitdirektevra Hege Fjellheim Sarre dahje vuolitdirektevra Hans Arild Holmestrand , tlf. 78 47 40 00 . ¶
Danne bivdá Sámediggi mánáidgárddiid , skuvllaid ja ruovttuid hukset guottuid ja árvvuid mat 	addet 	oadjebas bajásšaddama máŋggakultuvrralaš servodagas . ¶
Eanet dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 Sámedikki hálddahus galgá nu bures go vejolaš speadjalastit álbmoga girjáivuođa . ¶
Eanet dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Eanet dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Buorit árvalusat álbmogis 	addet 	Sámediggái buoret vejolašvuođa olahit buriid bohtosiid boahttevaš konsultašuvnnain Ráđđehusain , cealká Sámedikki presideanta Egil Olli . ¶
Eanet dieđuid virggi birra 	addet 	Audhild Schanche , Hege Fjellheim Sarre dahje Hans Arild Holmestrand , tlf. 78 47 40 00 . ¶
Eanet dieđuid virggi birra 	addet 	Audhild Schanche , Hege Fjellheim Sarre dahje Hans Arild Holmestrand , tlf. 78 47 40 00 . ¶
Eanet dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Eanet dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Eanet dieđuid virggi birra 	addet 	ossodatdirektevra Tommy Somby , vuolitdirektevra Johan Anders Klemetsen dahje vuolitdirektevra Berit Karen Paulsen , tlf. 78 47 40 00 . ¶
Áibbas guovddážis lea ahte Finnmárkkukomišuvnna ekonomalaš rámmat duođas 	addet 	vejolašvuođa čađahit dan barggu maid komišuvdna lea geatnegahttojuvvon dahkat finnmárkkulága mielde . ¶
Eanet dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Eanet dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Eanet dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira , vuolitdirektevra Lennart Mikkelsen dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tlf. 78 47 40 00 . ¶
Kulturealáhusat 	addet 	lassidietnasiid ollugiidda . ¶
Eanet dieđuid virggi birra 	addet 	Magne Svineng , Hege Fjellheim Sarre dahje Hans Arild Holmestrand , tlf. 78 47 40 00 . ¶
2020- mihttomearri Máilmmi luondduresurssat 	addet 	vuođu olbmo eallimii , bibmui ja dearvvašvuhtii . ¶
Mánáidgárddit oaivvildit dasto ahte doarjagat sámi mánáidgárdefálaldagaide leat hui deaŧalaččat ja 	addet 	mánáidgárddiide vejolašvuođa čađahit doaimmaid ja doaibmabijuid mat leat hui deaŧalaččat go galgá sáhttit bargat sámevuođa ektui geavatlaš , lagaš ja árjjalaš vugiin . ¶
Vuođđoresurssat Divvunreaidduin 	addet 	lullisámegillii seamma vejolašvuođaid . ¶
Eanet dieđuid virggi birra 	addet 	ossodatdirektevra Julie Eira dahje vuolitdirektevra Inga Margrethe Eira Bjørn , tel. 78 47 40 00 . ¶
Eaktudit ahte diet govvideaddjit 	addet 	govaid nuvttá daid mediaide main eai leat ovddasteaddjit govven-joavkkuin . ¶
Biodiversitehtasoahpamuša ollašuhttima guoski mearrádusaaid ja ávžžuhusaid 	addet 	guovtti jagi gaskkaid dollojun oassebeallečoahkkimiin . ¶
Biodiversitehtasoahpamuša ollašuhttima guoski mearrádusaaid ja ávžžuhusaid 	addet 	guovtti jagi gaskkaid dollojun oassebeallečoahkkimiin . ¶
Biodiversitehtasoahpamuša ollašuhttima guoski mearrádusaaid ja ávžžuhusaid 	addet 	guovtti jagi gaskkaid dollojun oassebeallečoahkkimiin . ¶
Vuoigatvuođaid dovddasteapmi ii goittotge doisttažii leat ollán eanaoamastus- iige boazodoallorivttiide , vaikke ON:id julggaštus eamiálbmogiid vuoigatvuođain ja ILO:a soahpamuš nr 169 čielgasit 	addet 	vuoigatvuođaid dáid viidodagain . ¶
Buot sámiid ruovttuguovllu vuođđoskuvllat ja logahagat 	addet 	oahpahusa sámegillii . ¶
Buot sámiid ruoktoguovllu vuođđoskuvllat ja logahagat 	addet 	sámegiela oahpahusa . ¶
Mearreáiggeraporttat 	addet 	riikkaide ávžžuhusaid das , mo soahpamušaid olláhuhttima sáhttá ovddidit . ¶
Mearreáiggeraporttat 	addet 	riikkaide ávžžuhusaid das , mo soahpamušaid olláhuhttima sáhttá ovddidit . ¶
Nuortalašgillii ja – kultuvrii gullevaš doaimmat 	addet 	barggu ain eanet olbmuide . ¶
Nuortalašgillii ja – kultuvrii gullevaš doaimmat 	addet 	barggu ain eanet olbmuide . ¶
Guldalehket nuoraid , 	addet 	sidjiide vejolašvuođa váikkuhit ! ¶
Guldalehket nuoraid , 	addet 	sidjiide vejolašvuođa váikkuhit ! ¶
Báikkálaš olbmuid guollevuorkán gohčoduvvon Juvdujohka , meahcceguovllu Anárjávri , mystihkalaš Ohcomaš ja Anára máŋggabealat vánddardanguovlu 	addet 	fiinna rámaid Anárii , mii lea dovddus Suoma sámekultuvrra guovddážin . ¶
Biodiversitehtasoahpamuša ollašuhttima guoski mearrádusaaid ja ávžžuhusaid 	addet 	guovtti jagi gaskkaid dollojun oassebeallečoahkkimiin . ¶
Biodiversitehtasoahpamuša ollašuhttima guoski mearrádusaaid ja ávžžuhusaid 	addet 	guovtti jagi gaskkaid dollojun oassebeallečoahkkimiin . ¶
Biodiversitehtasoahpamuša ollašuhttima guoski mearrádusaaid ja ávžžuhusaid 	addet 	guovtti jagi gaskkaid dollojun oassebeallečoahkkimiin . ¶
Biodiversitehtasoahpamuša ollašuhttima guoski mearrádusaaid ja ávžžuhusaid 	addet 	guovtti jagi gaskkaid dollojun oassebeallečoahkkimiin . ¶
Gaskariikkalaš arenaid johtti Angelit muitaleaba , ahte davviguovllu ruohttasat 	addet 	vuođu musihka dahkamii otnáge beaivve . ¶
Gaskariikkalaš arenaid johtti Angelit muitaleaba , ahte davviguovllu ruohttasat 	addet 	vuođu musihka dahkamii otnáge beaivve . ¶
Buot sámiid ruoktoguovllu vuođđoskuvllat ja logahagat 	addet 	sámegiela oahpahusa . ¶
Buot sámiid ruoktoguovllu vuođđoskuvllat ja logahagat 	addet 	sámegiela oahpahusa . ¶
Buot sámiid ruoktoguovllu vuođđoskuvllat ja logahagat 	addet 	sámegiela oahpahusa . ¶
Giellajuhkosat 	addet 	ávžžuhusaid sámegielaid geavaheamis . ¶
Giellajuhkosat 	addet 	ávžžuhusaid sámegielaid geavaheamis . ¶
Giellajuhkosat 	addet 	ávžžuhusaid sámegielaid geavaheamis . ¶
Giellajuhkosat 	addet 	ávžžuhusaid sámegielaid geavaheamis . ¶
Skuvlenbeaivvit 	addet 	sihke teoriijadieđuid fáttás ja geavada vásáhusaid musihka sierralágan vejolašvuođain bajásgeassimis ja oahpahusas . ¶
Skuvlenbeaivvit 	addet 	sihke teoriijadieđuid fáttás ja geavada vásáhusaid musihka sierralágan vejolašvuođain bajásgeassimis ja oahpahusas . ¶
Buot sámiid ruovttuguovllu vuođđoskuvllat ja logahagat 	addet 	oahpahusa sámegillii . ¶
Buot sámiid ruovttuguovllu vuođđoskuvllat ja logahagat 	addet 	oahpahusa sámegillii . ¶
Vuoigatvuođaid dovddasteapmi ii goittotge doisttažii leat ollán eanaoamastus- iige boazodoallorivttiide , vaikke ON:id julggaštus eamiálbmogiid vuoigatvuođain ja ILO:a soahpamuš nr 169 čielgasit 	addet 	vuoigatvuođaid dáid viidodagain . ¶
Iežas oahppiid lassin Anára gieldda oahpaheaddjit 	addet 	gáiddusoahpahusa oktiibuot gávcci logahatoahppái . ¶
Ohcejoga gieldda skuvllat 	addet 	sámegiela ja sámegielat oahpahusa oktiibuot 124 oahppái , mas lea lassáneapmi ovddit jagis 16 . ¶
Lassin čoahkkimat 	addet 	vejolašvuođa fierpmáiduvvat ja jurdagiid sáhttá lonuhit viidásabbotge luonddusuodjaleamis ja buohkaide oktasaš luonddu dilis sihke eamiálbmogiid ja sámiid vuoigatvuođain ” , Nilla Tapiola ja Pertti Heikkuri deattuheaba . ¶
Lassin čoahkkimat 	addet 	vejolašvuođa fierpmáiduvvat ja jurdagiid sáhttá lonuhit viidásabbotge luonddusuodjaleamis ja buohkaide oktasaš luonddu dilis sihke eamiálbmogiid ja sámiid vuoigatvuođain ” , Nilla Tapiola ja Pertti Heikkuri deattuheaba . ¶
Iežan oaidnu dasa , ahte mearridin várrugasat ávžžuhit dievasčoahkkimii soahpamuša ratifiserema vuođđuduvai maŋimuš muttus ožžojuvvon lasáhusaide čilgehussii ja ráđđehusa evttohusa vuođustusaide , mat 	addet 	buori vuođu soahpamuša ollašuhttimii . ¶
Ovttas sámediggelága ođastusain dát sámediggi ja stáhtaráđđi 	addet 	buori árbbi boahttevaš buolvvaide ” ságajođiheaddjit namuhit duhtavažžan . ¶
Iežan oaidnu dasa , ahte mearridin várrugasat ávžžuhit dievasčoahkkimii soahpamuša ratifiserema vuođđuduvai maŋimuš muttus ožžojuvvon lasáhusaide čilgehussii ja ráđđehusa evttohusa vuođustusaide , mat 	addet 	buori vuođu soahpamuša ollašuhttimii . ¶
Ovttas sámediggelága ođastusain dát sámediggi ja stáhtaráđđi 	addet 	buori árbbi boahttevaš buolvvaide ” ságajođiheaddjit namuhit duhtavažžan . ¶
Olbmot vánddardit eanet dán áiggi ja gávdnojit eanet oktavuohtabáikkit mat 	addet 	viiddiduvvon giellageavaheami . ¶
Dákkár čearut gohčoduvvojit konsešuvdnačearrun ja 	addet 	historjjálaš ákkaid dihte báikkiolbmuide vejolašvuođa bohccuid oamastit . ¶
Akwé : Kon-njuolggadusat 	addet 	čujuhusa man dehálaččat bassi báikkit ja eana- ja čáhceguovllut leat dáidda eamiálbmogiidda geat árbevirolaččat orrut guovllus ja bagadeapmi makkár deastaga galgá váldit go plánegoahtá bidjosiid ja doaimmaid dakkár báikkiin ja guovlluin . ¶
Guhkes čuvges geasseijat 	addet 	midjiide muorjás ja guollás dili mii buktá vejolašvuođaid ceavzit guhkit ja buorebut . ¶
	Aššu – ¶
Mii fertet iežadeamet luvvet dies eret , jurdilit makkár árvvu dát máidnasat ja luođit 	addet 	min servodahkii . ¶
- Ooo , 	addet 	ándagassii , bivddii son . ¶
Norgga Sámiid Valáštallanlihtu doaibmadoarjja veardiduvvo go SVL-N lea čielggadan gaskavuođas Norges Idrettsforbund:ain , ja go Kulturdepartementa ja Sámediggi // Sámi Kulturráđđi lea mearridan 	addet 	go doarjaga ásahit sierra hálddahusa SVL-N:ii . ¶
čuozzuhusat heajos ja bealatlaš áššemeannudeamis , 	addet 	gal buori coavcci sámeáššiid vuostálastiide . ¶
Harjanán čállit davviguovllus 	addet 	ráđi nuoraide . ¶
Sii 	addet 	ja addet juohke jagi skeaŋkkaid , maiddái Kárášjogas ja Álttás . ¶
Sii addet ja 	addet 	juohke jagi skeaŋkkaid , maiddái Kárášjogas ja Álttás . ¶
Mii šiehtadalaimet dan ahte Stádameahcce bargit 	addet 	dieđu midjiide dahje jerret mis ahte lea go heivvolaš boahtit hyttái . ¶
	Addet 	ándagassii ja atnet soabalašvuođa . ¶
Doppe muitalit gilvonjuolggadusaid ja 	addet 	eará dieđuid . ¶
Easkka dal 	addet 	, ahte hárvves leat nu buorit bottut go boddu neavrres dálkin liegga gámppás . ¶ERR
Dat 	addet 	maid boahttáiggis bargosájiid , ja eat dárbbaš nu ollu gássafámu , ja nu seasttit ge luonddu , čállá Finnmárkku Guovddášbellodat reivvestis . ¶
- Vuoi , 	addet 	ándagassi , mii leat leamaš nu bahánihkkánat , lohke sii , ja ledje dego eŋgelat . ¶
Boazodoallit lohket ahte vaikko lea várjaluvvon dat njárga , de boazodoalu rievttit 	addet 	lobii guođohit doppe . ¶
Son čilge ahte smávvabáikkiid biras davvin lea nu gitta , mii dagaha olggobeal « váikkuhusaid váttisin ja dan geažil š 	addet 	guottut mat dubmejit dan ođđasa . ¶KONV
Dát dathan 	addet 	olu bargosajiid , ja bargosajit buktet eambbo ruđa sihke suohkanii ja gávppiide , ja dainna lágiin ovddidit servvodaga . ¶
– Lea čielggas ahte riiddut ja nákkut 	addet 	heitot gova olggosguvlui álbmogii . ¶
Govat mat leat govvejuvvon , 	addet 	ipmárdusa ahte olles duottar lea šaddamen sáttoáhpin . ¶
Máze joavkkus 	addet 	čuoggáid golmmá buoremus čiekčái juohke čiekčamis , ja dán háve ledje diet golmmás dat buoremusat . ¶
Muhto lágas eai leat mearrádusat mat 	addet 	vejolašvuođa hilgut olbmuid , geain muđui lea boazodoallovuoigatvuohta , eret boazodoalus . ¶
Sis leat maid hárjánan guovddáščiekčit , Mikal Mienna , Jens Martin Mienna , Johan Mathis Tornensis ja ieš Aslak Anders Tornensis , geat 	addet 	oadjebasvuođa earáide . ¶
Nuoraidráđđi Skiervvás leat dál álggahan barggu gos sii hálidit ahte nuorat 	addet 	sidjiide dieđuid dan birra go juhket nu olu alkohola . ¶
Sápmelašvuođa seailun lea Stordahla mielde sakka das gitta mo álbmogiidgaskasaš servodagat 	addet 	unnitloguide vuoigatvuođa oamastit ođđa dahkkiid ja ideaid oassin iežaset kultuvrras : ¶
– Mii leat oaidnán ahte dálá njuolggadusat 	addet 	vejolašvuođaid juolludit dákkár earenoamáš doarjagiid etnihkkalaš lagasradio:idda . ¶
Mielkái lea seaguhuvvon muorjjit dahje appelsiinnat , mat earret go 	addet 	eará máisttu , maiddái addet eará ivnni . ¶
Mielkái lea seaguhuvvon muorjjit dahje appelsiinnat , mat earret go addet eará máisttu , maiddái 	addet 	eará ivnni . ¶
Ovdal 	addet 	dutnje loana ¶
– Mis leat ollu riggodagat ja resurššat min mehciin mat 	addet 	lassi ealáhusaid olbmuide , ja luondu lea okta oassi min eallimis , lohká Lemet . ¶
Vaikko leat lobiheamit , de dohkkehit eiseválddit láddelaččaid huksemiid , ja 	addet 	sidjiide huksenlobiid maŋŋel go leat huksen . ¶
Gal dat olbmot 	addet 	munnoje borrat . ¶
Muhto go 	addet 	borrat , it galgga don ge guhkit čohkkát beavddis , deinna go lea heahpat ahte báhppa borrá guhkit go luhkkár . ¶
Nystad deattuhii maiddái ahte guovllu ođasmahtti ressurssat maid boazodoallu geavaha , 	addet 	barggu stuora oassái Sis-Finnmárkku álbmogis . ¶
Nuppástuhttinprogámmas ballet ahte boarráseamos nuppastuhttit , geat eai leat skuvllaid vázzán , eai oaččo barggu maŋŋil go nuppástuhttinbálká nohká , ja danin š 	addet 	sosialkántuvrras ohcat ruđa vai birgejit . ¶KONV
